;problem_seed;num_features;num_items;item_sphere_size;method;query_seed;K;gamma;gamma_normalized;method_objval;mmu_objval;mmu_objval_ub;mmu_objval_lb;mmr_objval;mmr_objval_ub;mmr_objval_lb;mmu_prob_random_wins;mmr_prob_random_wins;query_list;solve_time;mmu_objective_eval_time;mmr_objective_eval_time;expt_params;mmu_ub;mmu_lb;mmu_objval_normalized_new
339;0;10;60;10.0;random;None;10;0.0;0.0;0.0;-10.08196791913551;0.0;-22.02940672799444;None;None;None;1.0;None;[(40, 49), (26, 32), (15, 23), (10, 18), (12, 44), (13, 19), (19, 41), (4, 26), (9, 20), (14, 15)];0.0;2.46894907951355;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5423404704627758
340;0;10;60;10.0;random;None;1;0.0;0.0;0.0;-17.382263924698734;0.0;-22.02940672799444;None;None;None;0.0;None;[(5, 15)];0.0;2.080760955810547;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.21095179097221206
341;0;10;60;10.0;random;None;2;0.0;0.0;0.0;-14.24256567362793;0.0;-22.02940672799444;None;None;None;0.0;None;[(5, 15), (34, 57)];0.0;1.4819169044494631;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3534748416304728
342;0;10;60;10.0;random;None;3;0.0;0.0;0.0;-14.006370004434693;0.0;-22.02940672799444;None;None;None;0.0;None;[(5, 15), (34, 57), (34, 50)];0.0;1.3155286312103271;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.36419667686231666
343;0;10;60;10.0;random;None;4;0.0;0.0;0.0;-13.857584448854713;0.0;-22.02940672799444;None;None;None;0.0;None;[(5, 15), (34, 57), (34, 50), (29, 41)];0.0;1.3766934871673584;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.37095062886006386
344;0;10;60;10.0;random;None;5;0.0;0.0;0.0;-12.708531446757052;0.0;-22.02940672799444;None;None;None;0.0;None;[(5, 15), (34, 57), (34, 50), (29, 41), (26, 34)];0.0;1.5129296779632568;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.423110590146515
345;0;10;60;10.0;random;None;6;0.0;0.0;0.0;-11.855445758879625;0.0;-22.02940672799444;None;None;None;0.0;None;[(5, 15), (34, 57), (34, 50), (29, 41), (26, 34), (28, 48)];0.0;2.804177045822144;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.46183544998542625
346;0;10;60;10.0;random;None;7;0.0;0.0;0.0;-11.32642059838558;0.0;-22.02940672799444;None;None;None;0.0;None;[(5, 15), (34, 57), (34, 50), (29, 41), (26, 34), (28, 48), (27, 59)];0.0;2.4087142944335938;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.4858499487427105
347;0;10;60;10.0;random;None;8;0.0;0.0;0.0;-9.776887194658986;0.0;-22.02940672799444;None;None;None;0.0;None;[(5, 15), (34, 57), (34, 50), (29, 41), (26, 34), (28, 48), (27, 59), (27, 49)];0.0;4.487964153289795;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5561892648603256
348;0;10;60;10.0;random;None;9;0.0;0.0;0.0;-9.756315452707302;0.0;-22.02940672799444;None;None;None;0.0;None;[(5, 15), (34, 57), (34, 50), (29, 41), (26, 34), (28, 48), (27, 59), (27, 49), (15, 56)];0.0;2.706366539001465;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5571230958166312
349;0;10;60;10.0;random;None;10;0.0;0.0;0.0;-9.553677524928043;0.0;-22.02940672799444;None;None;None;1.0;None;[(5, 15), (34, 57), (34, 50), (29, 41), (26, 34), (28, 48), (27, 59), (27, 49), (15, 56), (13, 20)];0.0;6.6534667015075675;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5663216153356068
350;0;10;60;10.0;random;None;1;0.0;0.0;0.0;-14.785739840299016;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 54)];0.0;1.339277267456055;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3288180647423374
351;0;10;60;10.0;random;None;2;0.0;0.0;0.0;-14.78573984029902;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 54), (10, 36)];0.0;0.6092846393585205;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3288180647423372
352;0;10;60;10.0;random;None;3;0.0;0.0;0.0;-14.785739840299016;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 54), (10, 36), (55, 57)];0.0;1.0319819450378418;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3288180647423374
353;0;10;60;10.0;random;None;4;0.0;0.0;0.0;-14.606041914548971;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 54), (10, 36), (55, 57), (34, 43)];0.0;2.5921459197998047;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.33697524881762975
354;0;10;60;10.0;random;None;5;0.0;0.0;0.0;-13.626009252044113;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 54), (10, 36), (55, 57), (34, 43), (35, 57)];0.0;1.58705472946167;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.38146272297451495
355;0;10;60;10.0;random;None;6;0.0;0.0;0.0;-13.263764570240655;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 54), (10, 36), (55, 57), (34, 43), (35, 57), (19, 42)];0.0;2.0682401657104488;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.39790641055428533
356;0;10;60;10.0;random;None;7;0.0;0.0;0.0;-13.263764570240655;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 54), (10, 36), (55, 57), (34, 43), (35, 57), (19, 42), (46, 58)];0.0;2.5702037811279297;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.39790641055428533
357;0;10;60;10.0;random;None;8;0.0;0.0;0.0;-13.016178537989767;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 54), (10, 36), (55, 57), (34, 43), (35, 57), (19, 42), (46, 58), (8, 22)];0.0;2.136358499526977;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.40914529843299674
358;0;10;60;10.0;random;None;9;0.0;0.0;0.0;-12.342148339483462;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 54), (10, 36), (55, 57), (34, 43), (35, 57), (19, 42), (46, 58), (8, 22), (6, 25)];0.0;2.302155017852783;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.43974213686934915
359;0;10;60;10.0;random;None;10;0.0;0.0;0.0;-9.235615440593929;0.0;-22.02940672799444;None;None;None;1.0;None;[(13, 54), (10, 36), (55, 57), (34, 43), (35, 57), (19, 42), (46, 58), (8, 22), (6, 25), (6, 54)];0.0;3.683151006698608;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5807596838801119
360;0;10;60;10.0;random;None;1;0.0;0.0;0.0;-17.988901892885227;0.0;-22.02940672799444;None;None;None;0.0;None;[(32, 40)];0.0;0.5570905208587646;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.18341414660094785
361;0;10;60;10.0;random;None;2;0.0;0.0;0.0;-15.67529565396791;0.0;-22.02940672799444;None;None;None;0.0;None;[(32, 40), (30, 48)];0.0;1.8113131523132324;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.28843768479606624
362;0;10;60;10.0;random;None;3;0.0;0.0;0.0;-13.802828470203199;0.0;-22.02940672799444;None;None;None;0.0;None;[(32, 40), (30, 48), (16, 29)];0.0;1.409069538116455;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.37343621457408294
363;0;10;60;10.0;random;None;4;0.0;0.0;0.0;-13.802828470203199;0.0;-22.02940672799444;None;None;None;0.0;None;[(32, 40), (30, 48), (16, 29), (28, 41)];0.0;1.435372829437256;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.37343621457408294
364;0;10;60;10.0;random;None;5;0.0;0.0;0.0;-12.616980600151678;0.0;-22.02940672799444;None;None;None;0.0;None;[(32, 40), (30, 48), (16, 29), (28, 41), (14, 51)];0.0;1.5337607860565186;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.42726643727102587
365;0;10;60;10.0;random;None;6;0.0;0.0;0.0;-11.36764844054631;0.0;-22.02940672799444;None;None;None;0.0;None;[(32, 40), (30, 48), (16, 29), (28, 41), (14, 51), (4, 37)];0.0;1.596688985824585;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.4839784574824276
366;0;10;60;10.0;random;None;7;0.0;0.0;0.0;-11.224134257373636;0.0;-22.02940672799444;None;None;None;0.0;None;[(32, 40), (30, 48), (16, 29), (28, 41), (14, 51), (4, 37), (0, 43)];0.0;2.0071401596069336;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.4904931214924234
367;0;10;60;10.0;random;None;8;0.0;0.0;0.0;-10.722911872626275;0.0;-22.02940672799444;None;None;None;0.0;None;[(32, 40), (30, 48), (16, 29), (28, 41), (14, 51), (4, 37), (0, 43), (16, 26)];0.0;1.932384014129639;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5132455446936145
368;0;10;60;10.0;random;None;9;0.0;0.0;0.0;-9.817253812224052;0.0;-22.02940672799444;None;None;None;0.0;None;[(32, 40), (30, 48), (16, 29), (28, 41), (14, 51), (4, 37), (0, 43), (16, 26), (4, 5)];0.0;5.339820146560669;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5543568679163943
369;0;10;60;10.0;random;None;10;0.0;0.0;0.0;-9.817253812224052;0.0;-22.02940672799444;None;None;None;1.0;None;[(32, 40), (30, 48), (16, 29), (28, 41), (14, 51), (4, 37), (0, 43), (16, 26), (4, 5), (18, 57)];0.0;6.1204073429107675;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5543568679163943
370;0;10;60;10.0;random;None;1;0.0;0.0;0.0;-12.310472496035604;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 25)];0.0;0.8687038421630859;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.44118002595274197
371;0;10;60;10.0;random;None;2;0.0;0.0;0.0;-12.310472496035604;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 25), (3, 14)];0.0;1.250098466873169;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.44118002595274197
372;0;10;60;10.0;random;None;3;0.0;0.0;0.0;-11.45615835376434;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 25), (3, 14), (39, 40)];0.0;1.344740390777588;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.47996065008930333
373;0;10;60;10.0;random;None;4;0.0;0.0;0.0;-10.83422269697852;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 25), (3, 14), (39, 40), (20, 45)];0.0;2.133633136749268;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5081927157306538
374;0;10;60;10.0;random;None;5;0.0;0.0;0.0;-10.336875160829756;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 25), (3, 14), (39, 40), (20, 45), (6, 43)];0.0;2.0531339645385738;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5307692445627211
375;0;10;60;10.0;random;None;6;0.0;0.0;0.0;-10.336875160829756;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 25), (3, 14), (39, 40), (20, 45), (6, 43), (2, 14)];0.0;1.7595672607421875;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5307692445627211
376;0;10;60;10.0;random;None;7;0.0;0.0;0.0;-9.302841163624368;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 25), (3, 14), (39, 40), (20, 45), (6, 43), (2, 14), (16, 32)];0.0;2.888658285140991;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.577708048225081
377;0;10;60;10.0;random;None;8;0.0;0.0;0.0;-8.977382603595851;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 25), (3, 14), (39, 40), (20, 45), (6, 43), (2, 14), (16, 32), (14, 30)];0.0;2.245113611221313;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5924818714172586
378;0;10;60;10.0;random;None;9;0.0;0.0;0.0;-8.547612488941022;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 25), (3, 14), (39, 40), (20, 45), (6, 43), (2, 14), (16, 32), (14, 30), (12, 52)];0.0;2.366870880126953;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.6119907996403662
379;0;10;60;10.0;random;None;10;0.0;0.0;0.0;-8.116279575760451;0.0;-22.02940672799444;None;None;None;1.0;None;[(19, 25), (3, 14), (39, 40), (20, 45), (6, 43), (2, 14), (16, 32), (14, 30), (12, 52), (11, 12)];0.0;5.917388677597046;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.6315706693348004
380;0;10;60;10.0;random;None;1;0.0;0.0;0.0;-15.73056724065441;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 42)];0.0;0.7498037815093994;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.2859286936385255
381;0;10;60;10.0;random;None;2;0.0;0.0;0.0;-15.73056724065441;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 42), (14, 58)];0.0;0.5793535709381104;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.2859286936385255
382;0;10;60;10.0;random;None;3;0.0;0.0;0.0;-15.73056724065441;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 42), (14, 58), (3, 13)];0.0;2.0298683643341064;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.2859286936385255
383;0;10;60;10.0;random;None;4;0.0;0.0;0.0;-14.080466247643775;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 42), (14, 58), (3, 13), (22, 30)];0.0;2.0534350872039795;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3608331617153202
384;0;10;60;10.0;random;None;5;0.0;0.0;0.0;-12.620871705488119;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 42), (14, 58), (3, 13), (22, 30), (12, 45)];0.0;1.7817232608795166;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.4270898049456764
385;0;10;60;10.0;random;None;6;0.0;0.0;0.0;-12.021709967978172;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 42), (14, 58), (3, 13), (22, 30), (12, 45), (45, 50)];0.0;2.0759851932525635;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.45428807428206813
386;0;10;60;10.0;random;None;7;0.0;0.0;0.0;-11.7076134612221;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 42), (14, 58), (3, 13), (22, 30), (12, 45), (45, 50), (9, 29)];0.0;1.869948148727417;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.468546129918055
387;0;10;60;10.0;random;None;8;0.0;0.0;0.0;-10.974920438940217;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 42), (14, 58), (3, 13), (22, 30), (12, 45), (45, 50), (9, 29), (4, 47)];0.0;3.7199935913085938;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5018059008836312
388;0;10;60;10.0;random;None;9;0.0;0.0;0.0;-10.974920438940217;0.0;-22.02940672799444;None;None;None;0.0;None;[(19, 42), (14, 58), (3, 13), (22, 30), (12, 45), (45, 50), (9, 29), (4, 47), (25, 40)];0.0;2.203020572662353;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5018059008836312
389;0;10;60;10.0;random;None;10;0.0;0.0;0.0;-10.173065466223107;0.0;-22.02940672799444;None;None;None;1.0;None;[(19, 42), (14, 58), (3, 13), (22, 30), (12, 45), (45, 50), (9, 29), (4, 47), (25, 40), (38, 55)];0.0;2.2684252262115483;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5382052003571275
390;0;10;60;10.0;random;None;1;0.0;0.0;0.0;-18.491831513301516;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 46)];0.0;0.8259706497192383;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.1605842253676942
391;0;10;60;10.0;random;None;2;0.0;0.0;0.0;-15.197367363964824;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 46), (18, 43)];0.0;1.9080746173858645;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3101326989153035
392;0;10;60;10.0;random;None;3;0.0;0.0;0.0;-15.176335723695415;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 46), (18, 43), (23, 52)];0.0;1.3496909141540527;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3110874064355313
393;0;10;60;10.0;random;None;4;0.0;0.0;0.0;-15.176335723695415;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 46), (18, 43), (23, 52), (9, 53)];0.0;1.4086685180664062;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3110874064355313
394;0;10;60;10.0;random;None;5;0.0;0.0;0.0;-13.273648283848019;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 46), (18, 43), (23, 52), (9, 53), (15, 51)];0.0;1.5736944675445557;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3974577505549769
395;0;10;60;10.0;random;None;6;0.0;0.0;0.0;-11.218758004803355;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 46), (18, 43), (23, 52), (9, 53), (15, 51), (14, 44)];0.0;1.6580641269683838;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.49073717039653847
396;0;10;60;10.0;random;None;7;0.0;0.0;0.0;-11.218758004803355;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 46), (18, 43), (23, 52), (9, 53), (15, 51), (14, 44), (11, 39)];0.0;2.974693298339844;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.49073717039653847
397;0;10;60;10.0;random;None;8;0.0;0.0;0.0;-11.218758004803352;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 46), (18, 43), (23, 52), (9, 53), (15, 51), (14, 44), (11, 39), (8, 29)];0.0;1.8861343860626218;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.49073717039653864
398;0;10;60;10.0;random;None;9;0.0;0.0;0.0;-9.905577385370892;0.0;-22.02940672799444;None;None;None;0.0;None;[(13, 46), (18, 43), (23, 52), (9, 53), (15, 51), (14, 44), (11, 39), (8, 29), (31, 47)];0.0;2.3474500179290767;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5503475192200245
399;0;10;60;10.0;random;None;10;0.0;0.0;0.0;-9.905577385370897;0.0;-22.02940672799444;None;None;None;1.0;None;[(13, 46), (18, 43), (23, 52), (9, 53), (15, 51), (14, 44), (11, 39), (8, 29), (31, 47), (50, 51)];0.0;7.1968328952789316;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5503475192200241
400;0;10;60;10.0;random;None;1;0.0;0.0;0.0;-20.694321467771896;0.0;-22.02940672799444;None;None;None;0.0;None;[(23, 27)];0.0;0.549372673034668;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.060604685216587684
401;0;10;60;10.0;random;None;2;0.0;0.0;0.0;-16.41433686489855;0.0;-22.02940672799444;None;None;None;0.0;None;[(23, 27), (2, 35)];0.0;1.2559139728546145;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.2548897449874916
402;0;10;60;10.0;random;None;3;0.0;0.0;0.0;-15.710302983163958;0.0;-22.02940672799444;None;None;None;0.0;None;[(23, 27), (2, 35), (5, 50)];0.0;2.823485374450684;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.2868485666855226
403;0;10;60;10.0;random;None;4;0.0;0.0;0.0;-14.384451637887388;0.0;-22.02940672799444;None;None;None;0.0;None;[(23, 27), (2, 35), (5, 50), (16, 22)];0.0;2.4675958156585693;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3470340887762932
404;0;10;60;10.0;random;None;5;0.0;0.0;0.0;-12.970350726107895;0.0;-22.02940672799444;None;None;None;0.0;None;[(23, 27), (2, 35), (5, 50), (16, 22), (38, 54)];0.0;1.6004281044006348;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.41122560011554526
405;0;10;60;10.0;random;None;6;0.0;0.0;0.0;-12.970350726107895;0.0;-22.02940672799444;None;None;None;0.0;None;[(23, 27), (2, 35), (5, 50), (16, 22), (38, 54), (5, 17)];0.0;2.3011653423309326;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.41122560011554526
406;0;10;60;10.0;random;None;7;0.0;0.0;0.0;-12.13417234316164;0.0;-22.02940672799444;None;None;None;0.0;None;[(23, 27), (2, 35), (5, 50), (16, 22), (38, 54), (5, 17), (21, 28)];0.0;1.706958293914795;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.4491829719716931
407;0;10;60;10.0;random;None;8;0.0;0.0;0.0;-10.478020534183806;0.0;-22.02940672799444;None;None;None;0.0;None;[(23, 27), (2, 35), (5, 50), (16, 22), (38, 54), (5, 17), (21, 28), (14, 23)];0.0;2.273090362548828;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.524362109994978
408;0;10;60;10.0;random;None;9;0.0;0.0;0.0;-10.014633803637148;0.0;-22.02940672799444;None;None;None;0.0;None;[(23, 27), (2, 35), (5, 50), (16, 22), (38, 54), (5, 17), (21, 28), (14, 23), (7, 44)];0.0;2.74426794052124;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5453970264712804
409;0;10;60;10.0;random;None;10;0.0;0.0;0.0;-9.941380313748528;0.0;-22.02940672799444;None;None;None;1.0;None;[(23, 27), (2, 35), (5, 50), (16, 22), (38, 54), (5, 17), (21, 28), (14, 23), (7, 44), (51, 53)];0.0;2.732110977172852;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5487222857845694
410;0;10;60;10.0;random;None;1;0.0;0.0;0.0;-17.506486862331688;0.0;-22.02940672799444;None;None;None;0.0;None;[(24, 51)];0.0;1.8194353580474851;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.20531283123232583
411;0;10;60;10.0;random;None;2;0.0;0.0;0.0;-16.915224947030403;0.0;-22.02940672799444;None;None;None;0.0;None;[(24, 51), (6, 39)];0.0;1.7920162677764893;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.2321524970753874
412;0;10;60;10.0;random;None;3;0.0;0.0;0.0;-16.559639924200088;0.0;-22.02940672799444;None;None;None;0.0;None;[(24, 51), (6, 39), (38, 41)];0.0;2.0806126594543457;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.24829387696910157
413;0;10;60;10.0;random;None;4;0.0;0.0;0.0;-11.609432943196976;0.0;-22.02940672799444;None;None;None;0.0;None;[(24, 51), (6, 39), (38, 41), (32, 45)];0.0;1.9877057075500488;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.47300292347755607
414;0;10;60;10.0;random;None;5;0.0;0.0;0.0;-10.826202896219797;0.0;-22.02940672799444;None;None;None;0.0;None;[(24, 51), (6, 39), (38, 41), (32, 45), (5, 50)];0.0;1.4824402332305908;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.508556765514551
415;0;10;60;10.0;random;None;6;0.0;0.0;0.0;-10.323276748765995;0.0;-22.02940672799444;None;None;None;0.0;None;[(24, 51), (6, 39), (38, 41), (32, 45), (5, 50), (10, 51)];0.0;1.7890260219573977;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5313865290966009
416;0;10;60;10.0;random;None;7;0.0;0.0;0.0;-10.303766017129565;0.0;-22.02940672799444;None;None;None;0.0;None;[(24, 51), (6, 39), (38, 41), (32, 45), (5, 50), (10, 51), (44, 52)];0.0;1.852851629257202;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5322721966898004
417;0;10;60;10.0;random;None;8;0.0;0.0;0.0;-10.303766017129568;0.0;-22.02940672799444;None;None;None;0.0;None;[(24, 51), (6, 39), (38, 41), (32, 45), (5, 50), (10, 51), (44, 52), (14, 32)];0.0;1.9155421257019043;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5322721966898003
418;0;10;60;10.0;random;None;9;0.0;0.0;0.0;-9.87447206933834;0.0;-22.02940672799444;None;None;None;0.0;None;[(24, 51), (6, 39), (38, 41), (32, 45), (5, 50), (10, 51), (44, 52), (14, 32), (37, 54)];0.0;3.1482856273651123;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5517595098567477
419;0;10;60;10.0;random;None;10;0.0;0.0;0.0;-9.87447206933834;0.0;-22.02940672799444;None;None;None;1.0;None;[(24, 51), (6, 39), (38, 41), (32, 45), (5, 50), (10, 51), (44, 52), (14, 32), (37, 54), (26, 45)];0.0;4.418252944946289;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5517595098567477
420;0;10;60;10.0;random;None;1;0.0;0.0;0.0;-18.188731954718566;0.0;-22.02940672799444;None;None;None;0.0;None;[(49, 50)];0.0;1.5758655071258545;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.17434308698048812
421;0;10;60;10.0;random;None;2;0.0;0.0;0.0;-14.926694247933614;0.0;-22.02940672799444;None;None;None;0.0;None;[(49, 50), (3, 36)];0.0;1.521890640258789;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3224195988474191
422;0;10;60;10.0;random;None;3;0.0;0.0;0.0;-14.819372801581961;0.0;-22.02940672799444;None;None;None;0.0;None;[(49, 50), (3, 36), (10, 18)];0.0;2.0799000263214107;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.3272913345086018
423;0;10;60;10.0;random;None;4;0.0;0.0;0.0;-11.255439347020369;0.0;-22.02940672799444;None;None;None;0.0;None;[(49, 50), (3, 36), (10, 18), (12, 30)];0.0;1.4600069522857666;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.489072062358457
424;0;10;60;10.0;random;None;5;0.0;0.0;0.0;-11.222301250010677;0.0;-22.02940672799444;None;None;None;0.0;None;[(49, 50), (3, 36), (10, 18), (12, 30), (31, 35)];0.0;1.5034661293029783;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.49057632878827073
425;0;10;60;10.0;random;None;6;0.0;0.0;0.0;-10.957250873654582;0.0;-22.02940672799444;None;None;None;0.0;None;[(49, 50), (3, 36), (10, 18), (12, 30), (31, 35), (3, 45)];0.0;2.9604077339172363;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5026079908129597
426;0;10;60;10.0;random;None;7;0.0;0.0;0.0;-8.850637253936792;0.0;-22.02940672799444;None;None;None;0.0;None;[(49, 50), (3, 36), (10, 18), (12, 30), (31, 35), (3, 45), (28, 42)];0.0;3.0235788822174072;None;(0.0, 60.0, 10.0, 10.0);0.0;-22.029406728032484;0.5982353331978599
